cik,component,size
926326,0,12874
794323,0,12874
18926,0,12874
68622,0,12874
1534525,0,12874
1457612,0,12874
1656634,0,12874
1290149,0,12874
1444380,0,12874
1336917,0,12874
1428205,0,12874
26058,0,12874
1288359,0,12874
1002638,0,12874
1086222,0,12874
1113232,0,12874
704440,0,12874
1720725,0,12874
1035443,0,12874
1759546,0,12874
7286,0,12874
764622,0,12874
1053059,0,12874
1403568,0,12874
72331,0,12874
73756,0,12874
88205,0,12874
1604778,0,12874
1411685,0,12874
1082038,0,12874
798354,0,12874
10456,0,12874
1005201,0,12874
24741,0,12874
8670,0,12874
890926,0,12874
1460329,0,12874
1356090,0,12874
745308,0,12874
893949,0,12874
1498301,0,12874
1633917,0,12874
1737287,0,12874
350698,0,12874
1013934,0,12874
1327978,0,12874
1625941,0,12874
1357369,0,12874
1283630,0,12874
1137883,0,12874
1720580,0,12874
842023,0,12874
1722992,0,12874
66570,0,12874
1698113,0,12874
821002,0,12874
1056386,0,12874
790703,0,12874
750004,0,12874
1090012,0,12874
314808,0,12874
1000045,0,12874
1494582,0,12874
1725057,0,12874
1961,0,12874
798081,0,12874
1450720,0,12874
1389122,0,12874
1261379,0,12874
1389123,0,12874
1389125,0,12874
1389124,0,12874
1450722,0,12874
1389128,0,12874
1533743,0,12874
16875,0,12874
1674101,0,12874
768411,0,12874
719733,0,12874
1735858,0,12874
1735438,0,12874
1166708,1448,5
1763925,1448,5
814926,1448,5
1622229,0,12874
712515,0,12874
1536577,0,12874
1611110,0,12874
1001907,0,12874
860543,0,12874
11544,0,12874
1776661,0,12874
31978,0,12874
1532286,0,12874
789570,0,12874
727273,0,12874
1505155,0,12874
1484565,0,12874
1714899,0,12874
872589,0,12874
1084580,0,12874
96223,0,12874
890491,0,12874
67215,0,12874
1597553,0,12874
9389,0,12874
879526,0,12874
1553079,0,12874
1486159,0,12874
895126,0,12874
91440,0,12874
1680378,0,12874
1477246,0,12874
73290,0,12874
1747009,0,12874
1540947,0,12874
1418819,0,12874
278166,0,12874
1376139,0,12874
1265107,0,12874
1787490,1487,7
1793165,1487,7
1756271,1487,7
1774962,1487,7
1710261,1487,7
1721373,1487,7
1739423,1487,7
1395937,0,12874
