,average_neighbor_degree,louvain,motifs_node_3_1,motifs_node_3_2,motifs_node_4_1,motifs_node_4_2,motifs_node_4_3,motifs_node_4_4,motifs_node_4_5,motifs_node_4_6,k_core,page_rank,fiedler_vector,closeness_centrality,eccentricity,load_centrality,bfs_moments_1,bfs_moments_2,betweenness_centrality,eigenvector_centrality,clustering_coefficient,square_clustering_coefficient
1001384,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.4528602049686015e-05,-0.6445109248161316,0.00010906314855674282,1.0,0.0,1.6666666269302368,0.4714045226573944,0.0,2.793988088783034e-31,1.0,6.0
1001385,3.6666667461395264,635.0,5.0,1.0,7.0,59.0,7.0,0.0,1.0,0.0,1.0,2.3791719286236912e-05,-0.00023970686015672982,0.1022438183426857,13.0,0.0,7.172440528869629,1.158453106880188,0.0,9.256450640704461e-12,0.0,0.25
1001426,16.25,1200.0,276.0,126.0,955.0,3284.0,1879.0,4.0,484.0,338.0,10.0,0.00010944304085569456,-0.00024326342099811882,0.13403262197971344,11.0,0.00045907319872640073,5.708509922027588,1.1413496732711792,75804.0,5.702746608271525e-10,0.36796537041664124,0.1911240667104721
1001430,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1001463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1001601,7.666666507720947,184.0,34.0,6.0,151.0,290.0,30.0,0.0,24.0,0.0,3.0,5.0958591600647196e-05,-0.00012700536171905696,0.11261021345853806,12.0,9.727991709951311e-05,6.604233264923096,1.1612904071807861,15641.1767578125,8.33911845826707e-12,0.0,0.03030303120613098
1001604,10.5,4202.0,64.0,10.0,262.0,927.0,106.0,0.0,28.0,4.0,5.0,4.2478997784201056e-05,-0.00023241729650180787,0.12515482306480408,12.0,3.7777714169351384e-05,6.042505264282227,1.184678554534912,5622.17626953125,4.2218641777003185e-11,0.20000000298023224,0.06068601459264755
1001606,15.70588207244873,66.0,277.0,35.0,2127.0,4576.0,1084.0,2.0,201.0,20.0,7.0,8.291681297123432e-05,-0.00024944019969552755,0.1387869417667389,12.0,0.0006029206560924649,5.547214031219482,1.1634441614151,94228.5703125,7.700310611369332e-09,0.10476190596818924,0.024181656539440155
1001614,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1001627,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1001718,13.875,111.0,97.0,8.0,638.0,1265.0,159.0,0.0,55.0,1.0,5.0,4.6134231524774805e-05,-0.00023351407435256988,0.12641537189483643,12.0,0.00011937304225284606,5.99222469329834,1.2293494939804077,17763.173828125,1.0433628266914852e-10,0.06666667014360428,0.017921147868037224
1001838,5.25,4202.0,12.0,2.0,23.0,152.0,15.0,0.0,1.0,0.0,2.0,2.7656491511152126e-05,-0.00019756180699914694,0.11059000343084335,13.0,3.841112629743293e-06,6.70660924911499,1.192331314086914,519.3826293945312,1.5147707307233693e-12,0.0,0.0833333358168602
1001865,5.5,1200.0,10.0,3.0,32.0,103.0,19.0,0.0,5.0,1.0,2.0,2.8200440283399075e-05,-0.00023969604808371514,0.1078900545835495,13.0,0.0,6.849416732788086,1.181518316268921,0.0,4.1628064385325347e-13,1.0,0.30000001192092896
1001868,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1001871,2.6666667461395264,7.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,3.9732647564960644e-05,0.11934015154838562,0.00014022404502611607,3.0,0.0,3.0,1.0690449476242065,0.0,4.636358487439808e-31,0.0,1.0
1001902,13.625,366.0,203.0,39.0,982.0,2737.0,634.0,1.0,126.0,46.0,6.0,9.091874380828813e-05,-0.00023452065943274647,0.13298098742961884,11.0,0.0004385022330097854,5.7457451820373535,1.1501799821853638,67607.953125,2.7735340690782095e-09,0.17582418024539948,0.05843621492385864
1001907,12.88888931274414,4202.0,89.0,15.0,551.0,1268.0,269.0,0.0,68.0,10.0,5.0,5.410278754425235e-05,-0.00023508835874963552,0.12790055572986603,12.0,0.00012839364353567362,5.9342546463012695,1.1635563373565674,21210.376953125,7.595233886270591e-10,0.2857142984867096,0.09593495726585388
1001915,9.857142448425293,4202.0,54.0,6.0,188.0,830.0,87.0,0.0,15.0,1.0,5.0,3.448306961217895e-05,-0.0002391599555267021,0.1255355179309845,12.0,2.6539937607594766e-05,6.027214050292969,1.1443703174591064,3757.166015625,8.03445643349221e-11,0.10000000149011612,0.034090910106897354
1001916,10.0,4202.0,54.0,13.0,217.0,700.0,182.0,0.0,25.0,7.0,4.0,5.202036118134856e-05,-0.0002615422708913684,0.12325012683868408,13.0,9.012266673380509e-05,6.120431900024414,1.1657501459121704,14983.4130859375,2.3939020904473196e-11,0.3333333432674408,0.1032448410987854
1001917,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1002037,6.333333492279053,4202.0,26.0,6.0,62.0,400.0,32.0,1.0,5.0,0.0,3.0,4.2015402868855745e-05,-0.00024121321621350944,0.11687298119068146,12.0,5.5754746426828206e-05,6.399827003479004,1.1973187923431396,9495.501953125,8.756042765845073e-12,0.0,0.05050504952669144
1002047,22.617647171020508,4202.0,1030.0,93.0,10460.0,23396.0,6418.0,78.0,933.0,58.0,8.0,0.00015148523380048573,-0.00023089279420673847,0.14899469912052155,11.0,0.0010531538864597678,5.23568058013916,1.201117753982544,183506.84375,2.097290874303326e-08,0.07056451588869095,0.016593171283602715
1002114,15.55555534362793,4202.0,101.0,18.0,583.0,1443.0,428.0,0.0,62.0,20.0,6.0,4.303250534576364e-05,-0.0002335713361389935,0.1312016099691391,12.0,2.8743723305524327e-05,5.810108184814453,1.1479954719543457,4447.17138671875,2.529661591310628e-09,0.4761904776096344,0.10756972432136536
1002125,9.399999618530273,4202.0,30.0,5.0,193.0,487.0,72.0,0.0,18.0,2.0,3.0,2.7528911232366227e-05,-0.00023260604939423501,0.12284389138221741,12.0,5.4810175242892e-06,6.137364864349365,1.1431300640106201,1024.4400634765625,2.2732784543677553e-09,0.6666666865348816,0.16304348409175873
1002132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1002135,15.75,4202.0,109.0,8.0,857.0,1905.0,180.0,2.0,66.0,2.0,5.0,3.70609195670113e-05,-0.0002256182924611494,0.13381901383399963,12.0,4.468319093575701e-05,5.7160258293151855,1.1550836563110352,7198.62646484375,2.5312685281164704e-09,0.13333334028720856,0.026604069396853447
1002178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1002211,20.909090042114258,366.0,213.0,16.0,948.0,2665.0,1831.0,0.0,156.0,6.0,7.0,4.994264236302115e-05,-0.00023167279141489416,0.13091005384922028,12.0,0.00019603405962698162,5.8208208084106445,1.1927202939987183,28113.67578125,3.1460942739869324e-09,0.1388888955116272,0.0390625
1002225,15.636363983154297,4202.0,158.0,16.0,1059.0,2671.0,404.0,0.0,92.0,5.0,6.0,5.383260577218607e-05,-0.00022019965399522334,0.13494378328323364,12.0,0.00013298117846716195,5.676717281341553,1.1743947267532349,21479.478515625,2.173176767428231e-07,0.1111111119389534,0.02442748099565506
1002235,16.571428298950195,4202.0,92.0,10.0,848.0,1588.0,189.0,0.0,103.0,5.0,4.0,3.1451771064894274e-05,-0.0001602785341674462,0.123975969851017,13.0,1.0132246643479448e-05,6.090453624725342,1.1809245347976685,1645.9117431640625,3.775247614523636e-10,0.4000000059604645,0.15402299165725708
1002360,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4528602049686015e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.065821872246946e-36,0.0,0.0
1002388,17.5,1200.0,577.0,92.0,3709.0,9997.0,2577.0,25.0,589.0,114.0,8.0,0.00012777761730831116,-0.00023356462770607322,0.1417466253042221,12.0,0.00057712581474334,5.452267646789551,1.1721526384353638,95883.90625,2.176824720478976e-09,0.13538461923599243,0.04187604784965515
